id_cliente,nome_cliente,segmento,cidade,uf,data_cadastro,canal_aquisicao,faixa_etaria
C01879,Felipe Teixeira,Consumidor,Curitiba,PR,2020-08-13,Indicação,18-25
C01880,Tiago Moraes,Consumidor,Porto Alegre,RS,2021-10-08,Indicação,60+
C01881,Quezia Lima,Consumidor,Manaus,AM,2020-09-26,Orgânico,18-25
C01882,Rafael Melo,Consumidor,Brasília,DF,2022-07-28,Mídia Paga,36-45
C01883,Paulo Araújo,PME,Belo Horizonte,MG,2021-05-21,Mídia Paga,26-35
C01884,Isabela Ferreira,Consumidor,Rio de Janeiro,RJ,2021-10-19,Orgânico,18-25
C01885,Felipe Melo,Consumidor,Curitiba,PR,2020-11-19,Indicação,36-45
C01886,Quezia Rocha,Consumidor,Belo Horizonte,MG,2021-11-20,Orgânico,36-45
C01887,Marina Ribeiro,Corporativo,Fortaleza,CE,2022-10-22,Parceiro,46-60
C01888,Marina Ferreira,Consumidor,São Paulo,SP,2022-05-25,Mídia Paga,36-45
C01889,Ana Oliveira,Consumidor,Curitiba,PR,2022-05-20,Indicação,36-45
C01890,Ana Ferreira,Consumidor,Brasília,DF,2021-07-03,Mídia Paga,36-45
C01891,Isabela Carvalho,Consumidor,Brasília,DF,2022-06-03,Mídia Paga,26-35
C01892,Bruno Ribeiro,Consumidor,São Paulo,SP,2022-02-09,Orgânico,26-35
C01893,Quezia Almeida,Consumidor,Salvador,BA,2022-05-18,Indicação,18-25
C01894,Tiago Barbosa,Consumidor,Rio de Janeiro,RJ,2020-12-04,Indicação,18-25
C01895,Sofia Oliveira,Consumidor,Porto Alegre,RS,2022-03-31,Indicação,26-35
C01896,Bruno Oliveira,Consumidor,São Paulo,SP,2021-10-12,Parceiro,60+
C01897,Diego Barbosa,PME,Salvador,BA,2021-10-30,Parceiro,46-60
C01898,Ana Silva,PME,Belo Horizonte,MG,2022-05-03,Indicação,36-45
C01899,Tiago Melo,PME,Belo Horizonte,MG,2020-07-28,Parceiro,26-35
C01900,Tiago Santos,PME,Curitiba,PR,2020-08-12,Parceiro,46-60
C01901,Lucas Moraes,Corporativo,Porto Alegre,RS,2021-10-27,Mídia Paga,26-35
C01902,Sofia Ribeiro,PME,Brasília,DF,2021-02-16,Orgânico,36-45
C01903,Ana Teixeira,Consumidor,Fortaleza,CE,2021-12-16,Orgânico,46-60
C01904,Elaine Oliveira,Consumidor,Manaus,AM,2021-07-03,Orgânico,36-45
C01905,Bruno Ribeiro,Consumidor,Rio de Janeiro,RJ,2022-03-16,Orgânico,60+
C01906,Paulo Martins,Consumidor,Salvador,BA,2022-04-03,Indicação,18-25
C01907,Ana Souza,Consumidor,Belo Horizonte,MG,2021-09-22,Parceiro,18-25
C01908,Ana Martins,Consumidor,Rio de Janeiro,RJ,2020-08-17,Orgânico,46-60
C01909,Felipe Costa,Consumidor,Porto Alegre,RS,2022-08-22,Orgânico,36-45
C01910,Paulo Araújo,Consumidor,Manaus,AM,2022-08-13,Indicação,60+
C01911,Isabela Ribeiro,PME,Porto Alegre,RS,2021-06-13,Mídia Paga,18-25
C01912,Gabriela Carvalho,Consumidor,Fortaleza,CE,2020-09-25,Orgânico,46-60
C01913,Nuno Souza,PME,Brasília,DF,2022-07-16,Orgânico,36-45
C01914,Bruno Melo,PME,São Paulo,SP,2021-03-22,Indicação,60+
C01915,Sofia Lima,Consumidor,Curitiba,PR,2022-02-13,Parceiro,46-60
C01916,Nuno Moraes,Corporativo,Manaus,AM,2021-03-04,Indicação,46-60
C01917,Tiago Moraes,PME,Brasília,DF,2021-02-13,Mídia Paga,46-60
C01918,Sofia Ferreira,Consumidor,Manaus,AM,2021-11-04,Orgânico,60+
C01919,Sofia Moraes,Consumidor,Brasília,DF,2022-01-19,Mídia Paga,26-35
C01920,Elaine Rocha,Corporativo,Porto Alegre,RS,2022-02-04,Indicação,60+
C01921,Ana Cardoso,Corporativo,Manaus,AM,2020-12-16,Indicação,46-60
C01922,Gabriela Ribeiro,PME,Fortaleza,CE,2022-06-07,Indicação,26-35
C01923,Henrique Melo,Consumidor,Manaus,AM,2021-11-27,Orgânico,60+
C01924,Diego Pereira,PME,Salvador,BA,2021-10-11,Parceiro,60+
C01925,Elaine Martins,PME,Brasília,DF,2020-08-31,Indicação,36-45
C01926,Sofia Martins,Consumidor,Brasília,DF,2021-11-06,Orgânico,18-25
C01927,Nuno Santos,Corporativo,Brasília,DF,2021-07-27,Mídia Paga,26-35
C01928,Gabriela Almeida,PME,Rio de Janeiro,RJ,2022-03-20,Indicação,26-35
C01929,Quezia Almeida,Consumidor,Curitiba,PR,2020-07-15,Indicação,18-25
C01930,Quezia Rocha,PME,São Paulo,SP,2022-11-26,Indicação,46-60
C01931,Gabriela Oliveira,Consumidor,Recife,PE,2021-07-05,Orgânico,26-35
C01932,Marina Melo,PME,São Paulo,SP,2022-09-26,Orgânico,36-45
C01933,Karina Souza,Consumidor,Rio de Janeiro,RJ,2020-11-07,Indicação,26-35
C01934,Elaine Souza,PME,Recife,PE,2021-02-28,Mídia Paga,26-35
C01935,Olívia Moraes,PME,Fortaleza,CE,2021-09-07,Orgânico,26-35
C01936,Elaine Moraes,Consumidor,Recife,PE,2021-01-14,Orgânico,18-25
C01937,Paulo Martins,Consumidor,Fortaleza,CE,2020-11-20,Parceiro,26-35
C01938,Quezia Cardoso,Consumidor,São Paulo,SP,2021-10-22,Orgânico,26-35
C01939,Karina Gomes,Consumidor,Rio de Janeiro,RJ,2022-07-20,Mídia Paga,26-35
C01940,Ana Costa,Consumidor,Rio de Janeiro,RJ,2021-08-14,Mídia Paga,26-35
C01941,Marina Santos,PME,Belo Horizonte,MG,2022-12-02,Orgânico,46-60
C01942,Sofia Gomes,Consumidor,Fortaleza,CE,2021-05-22,Indicação,26-35
C01943,João Almeida,Consumidor,Brasília,DF,2022-02-02,Indicação,26-35
C01944,Diego Rocha,PME,Brasília,DF,2022-10-19,Orgânico,18-25
C01945,Diego Martins,Consumidor,Curitiba,PR,2020-08-03,Indicação,18-25
C01946,Felipe Oliveira,Corporativo,Brasília,DF,2022-06-11,Orgânico,26-35
C01947,Felipe Santos,PME,Manaus,AM,2021-06-01,Indicação,36-45
C01948,Tiago Barbosa,Consumidor,Fortaleza,CE,2020-09-20,Orgânico,46-60
C01949,Diego Melo,PME,Brasília,DF,2022-03-29,Orgânico,36-45
C01950,Sofia Cardoso,Consumidor,São Paulo,SP,2021-07-16,Mídia Paga,46-60
C01951,Paulo Souza,Consumidor,Rio de Janeiro,RJ,2021-08-25,Indicação,46-60
C01952,Ana Martins,Consumidor,São Paulo,SP,2021-11-24,Indicação,18-25
C01953,Lucas Carvalho,PME,Porto Alegre,RS,2021-02-26,Mídia Paga,18-25
C01954,Olívia Santos,Corporativo,Salvador,BA,2021-05-29,Mídia Paga,46-60
C01955,Felipe Oliveira,Consumidor,Brasília,DF,2021-02-04,Parceiro,26-35
C01956,Sofia Cardoso,Consumidor,São Paulo,SP,2021-05-11,Mídia Paga,36-45
C01957,Rafael Silva,Consumidor,Brasília,DF,2022-02-10,Parceiro,26-35
C01958,Henrique Cardoso,PME,Manaus,AM,2020-12-24,Indicação,60+
C01959,Elaine Ribeiro,PME,Curitiba,PR,2021-02-07,Mídia Paga,36-45
C01960,Lucas Barbosa,PME,Rio de Janeiro,RJ,2022-02-15,Indicação,60+
C01961,Olívia Oliveira,Consumidor,São Paulo,SP,2020-12-21,Indicação,26-35
C01962,Felipe Silva,Consumidor,Brasília,DF,2020-10-06,Parceiro,46-60
C01963,Olívia Araújo,Consumidor,Manaus,AM,2022-09-28,Indicação,46-60
C01964,Elaine Pereira,Consumidor,Brasília,DF,2021-07-11,Orgânico,60+
C01965,Rafael Carvalho,Consumidor,São Paulo,SP,2020-09-14,Mídia Paga,18-25
C01966,Isabela Silva,Consumidor,São Paulo,SP,2020-12-20,Mídia Paga,36-45
C01967,Olívia Teixeira,PME,Manaus,AM,2021-12-28,Orgânico,18-25
C01968,Isabela Lima,Consumidor,Salvador,BA,2022-03-03,Parceiro,46-60
C01969,Tiago Ribeiro,Consumidor,Belo Horizonte,MG,2021-12-06,Orgânico,26-35
C01970,Marina Ferreira,PME,Curitiba,PR,2020-09-15,Mídia Paga,26-35
C01971,Karina Martins,Consumidor,Manaus,AM,2022-08-19,Orgânico,18-25
C01972,Karina Martins,PME,Fortaleza,CE,2022-06-03,Orgânico,60+
C01973,Henrique Carvalho,Consumidor,Porto Alegre,RS,2020-12-21,Indicação,36-45
C01974,Lucas Silva,Consumidor,Recife,PE,2021-11-19,Parceiro,46-60
C01975,Ana Moraes,Consumidor,Brasília,DF,2022-01-04,Orgânico,46-60
C01976,Tiago Santos,PME,Curitiba,PR,2021-02-27,Mídia Paga,60+
C01977,Tiago Araújo,PME,Rio de Janeiro,RJ,2021-07-28,Orgânico,26-35
C01978,Lucas Costa,Consumidor,São Paulo,SP,2022-09-05,Indicação,18-25
C01979,Karina Costa,Consumidor,Salvador,BA,2020-08-07,Orgânico,26-35
C01980,Henrique Rocha,Consumidor,Brasília,DF,2022-08-25,Indicação,36-45
C01981,Elaine Santos,Consumidor,Curitiba,PR,2020-07-19,Orgânico,18-25
C01982,Sofia Melo,Consumidor,Rio de Janeiro,RJ,2020-12-20,Indicação,18-25
C01983,Isabela Gomes,PME,Fortaleza,CE,2022-11-26,Orgânico,60+
C01984,Rafael Rocha,Consumidor,Belo Horizonte,MG,2021-12-29,Indicação,36-45
C01985,Olívia Cardoso,PME,Recife,PE,2020-09-12,Indicação,36-45
C01986,Karina Teixeira,PME,Curitiba,PR,2021-05-27,Indicação,36-45
C01987,Felipe Melo,PME,Manaus,AM,2022-02-11,Orgânico,60+
C01988,Elaine Silva,Corporativo,Salvador,BA,2022-11-06,Mídia Paga,18-25
C01989,Henrique Oliveira,Consumidor,Porto Alegre,RS,2021-04-11,Parceiro,26-35
C01990,Carla Costa,PME,Salvador,BA,2022-01-12,Orgânico,36-45
C01991,Felipe Santos,Consumidor,Recife,PE,2021-05-13,Orgânico,36-45
C01992,Paulo Ferreira,PME,Fortaleza,CE,2022-07-08,Indicação,46-60
C01993,Ana Pereira,PME,Recife,PE,2022-07-02,Indicação,60+
C01994,Gabriela Lima,Corporativo,Rio de Janeiro,RJ,2021-06-12,Mídia Paga,18-25
C01995,Gabriela Moraes,PME,Rio de Janeiro,RJ,2022-07-26,Orgânico,18-25
C01996,Henrique Rocha,PME,Rio de Janeiro,RJ,2021-06-18,Orgânico,26-35
C01997,Rafael Lima,Consumidor,Salvador,BA,2022-11-08,Mídia Paga,46-60
C01998,Olívia Carvalho,Consumidor,Salvador,BA,2021-07-29,Orgânico,36-45
C01999,Elaine Teixeira,Consumidor,Belo Horizonte,MG,2021-11-09,Parceiro,36-45
